12, 1
2, 1
4, 2
3, 2
12, 1
10, 4
5, 2
21, 3
3, 1
8, 1
3, 5
4, 0
5, 3
3, 0
0, 2
4, 1
5, 1
4, 2
2, 3
4, 2
2, 2
3, 1
4, 2
3, 0
3, 2
4, 0
7, 0
8, 1
6, 1
2, 2
7, 2
6, 3
8, 2
11, 2
7, 4
7, 0
5, 1
3, 4
6, 2
6, 1
5, 3
8, 1
9, 3
8, 4
5, 0
5, 2
6, 3
6, 0
2, 3
5, 1
4, 2
2, 4
2, 2
5, 2
1, 0
3, 8
1, 10
5, 2
2, 2
4, 1
10, 2
2, 4
9, 2
3, 2
4, 2
4, 1
5, 3
3, 3
1, 0
4, 2
5, 2
2, 0
4, 2
4, 0
1, 5
4, 2
16, 20
12, 17
11, 17
18, 31
9, 15
6, 26
11, 20
5, 14
9, 10
10, 5
3, 2
5, 3
6, 7
6, 7
4, 5
5, 7
4, 3
1, 3
6, 3
9, 5
6, 4
5, 6
2, 1
1, 2
6, 1
3, 3
7, 2
4, 2
6, 2
3, 2
5, 2
6, 4
4, 1
5, 4
5, 2
6, 5
6, 6
4, 3
5, 1
3, 4
4, 4
5, 1
3, 1
14, 3
12, 1
22, 6
17, 2
7, 1
14, 0
7, 2
6, 3
1, 3
4, 1
4, 4
4, 4
6, 0
2, 1
2, 3
2, 1
8, 1
4, 0
2, 3
3, 0
3, 3
1, 2
5, 1
1, 1
5, 0
5, 0
0, 1
5, 2
9, 6
3, 0
2, 3
4, 3
3, 6
4, 0
7, 4
8, 1
2, 3
7, 1
6, 2
7, 6
4, 3
2, 6
6, 7
10, 5
8, 5
1, 7
5, 9
8, 4
6, 5
22, 4
35, 6
8, 9
3, 4
8, 3
8, 7
4, 7
5, 4
8, 0
10, 4
3, 4
10, 0
20, 4
14, 0
6, 0
7, 3
4, 3
8, 2
5, 3
9, 1
4, 2
5, 3
4, 1
5, 3
4, 3
3, 1
4, 7
6, 3
4, 0
3, 1
0, 4
2, 0
3, 2
6, 3
3, 1
5, 2
5, 2
5, 2
6, 1
5, 0
5, 2
3, 1
4, 3
4, 2
5, 2
7, 2
9, 2
7, 3
5, 3
8, 0
13, 2
6, 1
3, 2
11, 2
3, 0
5, 5
8, 0
19, 2
18, 3
6, 5
8, 0
4, 1
6, 5
2, 2
6, 1
7, 1
3, 1
11, 1
5, 1
5, 1
5, 1
7, 2
3, 1
4, 0
0, 5
3, 1
3, 1
2, 0
10, 4
6, 8
14, 5
6, 2
4, 2
5, 2
7, 2
3, 1
5, 1
5, 0
6, 0
10, 2
4, 2
3, 4
3, 2
5, 4
3, 3
6, 1
3, 2
5, 3
3, 1
8, 2
5, 0
3, 4
2, 2
3, 1
4, 1
7, 0
7, 7
11, 2
9, 3
8, 0
11, 3
4, 1
5, 1
4, 2
4, 2
2, 3
4, 0
1, 1
3, 1
1, 0
5, 5
9, 1
19, 5
14, 3
5, 2
6, 2
7, 1
22, 4
13, 2
26, 6
29, 1
