2, 3
10, 3
4, 1
4, 2
5, 0
5, 2
9, 2
5, 1
0, 2
6, 0
2, 1
1, 2
2, 6
6, 1
3, 4
2, 1
5, 0
5, 1
7, 0
5, 1
3, 6
1, 0
5, 1
5, 2
6, 3
6, 2
9, 2
3, 1
6, 2
6, 0
4, 0
0, 0
5, 2
2, 2
7, 1
3, 3
2, 5
5, 2
3, 5
3, 1
1, 0
1, 1
6, 2
6, 2
11, 2
3, 1
3, 4
1, 0
1, 2
4, 1
1, 4
3, 1
7, 2
1, 1
3, 2
3, 2
2, 1
2, 3
3, 2
6, 1
4, 0
2, 4
8, 3
6, 1
8, 2
5, 6
6, 3
4, 1
2, 3
5, 4
4, 0
2, 3
5, 4
6, 3
4, 4
3, 1
3, 1
8, 3
3, 2
8, 2
13, 5
6, 1
8, 4
4, 4
1, 1
3, 0
4, 1
2, 1
1, 9
6, 1
4, 2
9, 2
3, 3
7, 1
5, 2
12, 4
8, 1
12, 5
17, 1
13, 1
14, 11
4, 4
6, 6
7, 7
16, 4
9, 4
6, 1
7, 1
5, 3
5, 3
3, 5
4, 1
6, 4
3, 1
5, 5
0, 12
1, 6
5, 3
3, 2
2, 2
4, 1
3, 3
5, 2
6, 3
3, 0
1, 1
2, 1
4, 3
2, 2
1, 2
5, 1
7, 1
0, 3
1, 4
4, 1
3, 1
0, 0
4, 4
5, 2
5, 2
4, 0
1, 3
3, 0
1, 2
7, 2
4, 0
7, 1
7, 0
3, 1
2, 0
3, 0
5, 4
2, 4
4, 1
3, 4
2, 3
3, 2
1, 1
7, 2
2, 0
2, 1
1, 0
3, 1
0, 1
2, 3
3, 2
2, 1
2, 2
5, 0
3, 0
2, 1
8, 1
5, 2
3, 0
8, 0
4, 1
6, 4
26, 1
12, 2
15, 1
11, 5
12, 3
11, 4
5, 2
6, 3
8, 3
6, 1
9, 2
6, 1
4, 2
1, 4
4, 3
2, 1
5, 1
15, 2
22, 2
4, 0
4, 1
7, 0
4, 2
6, 2
8, 2
4, 2
7, 6
5, 1
3, 0
9, 4
7, 3
2, 0
4, 2
6, 3
4, 3
2, 2
2, 1
2, 1
7, 1
6, 0
1, 1
4, 1
4, 0
3, 0
0, 0
3, 3
0, 0
4, 1
3, 2
6, 2
6, 4
6, 3
4, 2
3, 0
2, 0
4, 1
2, 1
4, 2
3, 2
3, 3
6, 1
3, 2
3, 3
10, 1
2, 0
6, 0
5, 3
3, 1
2, 3
6, 1
1, 3
4, 1
3, 4
5, 2
6, 2
4, 0
3, 2
8, 1
3, 1
3, 4
6, 2
9, 5
2, 6
6, 1
3, 4
5, 1
7, 3
3, 3
5, 2
1, 1
3, 1
4, 1
6, 3
4, 1
2, 2
3, 3
4, 1
4, 0
1, 1
6, 1
5, 3
13, 4
14, 5
10, 3
12, 3
17, 2
7, 2
8, 1
10, 4
3, 0
3, 1
0, 2
2, 1
4, 2
6, 2
7, 1
11, 2
9, 2
12, 1
4, 1
8, 0
6, 4
4, 1
10, 1
4, 1
7, 3
6, 1
12, 3
6, 1
6, 3
9, 3
3, 2
3, 4
4, 1
3, 4
3, 1
4, 0
4, 3
4, 1
2, 1
3, 0
3, 2
5, 2
6, 2
6, 4
17, 3
8, 1
9, 2
9, 4
5, 3
6, 1
17, 4
19, 1
10, 0
1, 0
2, 2
4, 4
5, 2
4, 1
6, 2
2, 3
2, 1
2, 0
1, 0
0, 3
4, 2
0, 4
3, 4
4, 1
1, 0
2, 0
0, 0
3, 3
7, 1
3, 0
5, 1
3, 0
4, 5
2, 1
2, 2
1, 1
2, 1
3, 1
3, 1
6, 4
1, 1
1, 0
6, 3
3, 1
4, 2
4, 0
2, 2
3, 0
4, 2
3, 1
1, 4
4, 1
4, 2
2, 1
3, 1
2, 2
2, 1
3, 0
3, 3
1, 3
1, 4
2, 1
4, 1
3, 1
3, 1
1, 1
0, 2
4, 1
2, 2
3, 2
0, 2
3, 2
4, 3
2, 1
2, 2
2, 1
2, 2
3, 1
0, 4
3, 0
1, 0
5, 2
6, 4
1, 0
3, 1
8, 5
6, 2
0, 2
2, 3
7, 1
2, 0
5, 4
2, 2
3, 2
2, 1
2, 3
4, 0
1, 2
5, 2
4, 3
9, 1
2, 2
1, 1
5, 0
5, 1
2, 2
2, 1
3, 3
1, 2
6, 4
5, 3
0, 4
3, 5
5, 1
4, 1
3, 2
0, 2
3, 2
5, 5
5, 1
2, 0
5, 2
6, 2
4, 6
2, 1
1, 1
4, 1
4, 2
4, 2
3, 0
3, 0
0, 2
0, 3
3, 1
3, 2
3, 2
5, 2
3, 1
2, 1
3, 3
4, 2
5, 0
1, 1
5, 2
4, 0
2, 2
2, 2
3, 2
3, 1
5, 0
2, 5
0, 1
3, 3
1, 2
2, 1
3, 2
1, 2
4, 3
2, 1
3, 4
7, 3
4, 0
6, 1
8, 2
3, 2
6, 0
3, 0
6, 2
4, 2
3, 0
4, 1
5, 3
5, 2
2, 2
3, 1
2, 3
9, 1
8, 1
27, 6
35, 8
14, 4
48, 5
10, 2
10, 5
30, 6
41, 4
13, 5
4, 4
4, 4
7, 1
2, 1
4, 4
3, 3
3, 1
2, 1
1, 3
7, 2
3, 1
3, 2
2, 13
2, 12
7, 3
1, 1
4, 6
3, 2
7, 3
7, 6
5, 3
4, 3
2, 3
6, 5
5, 16
2, 8
6, 4
4, 2
8, 0
7, 2
7, 3
3, 1
11, 2
4, 0
6, 3
10, 8
7, 1
8, 1
5, 3
3, 3
5, 3
7, 4
3, 1
8, 0
6, 1
6, 2
4, 1
1, 1
6, 0
8, 1
3, 2
0, 1
8, 1
2, 2
5, 0
9, 3
8, 5
4, 2
4, 2
4, 3
9, 8
5, 1
6, 4
5, 1
3, 1
8, 1
11, 0
8, 3
4, 2
2, 5
6, 6
7, 1
16, 2
11, 4
8, 7
6, 5
10, 3
8, 1
4, 0
5, 2
5, 5
6, 2
8, 4
6, 2
6, 1
11, 6
5, 2
9, 3
6, 1
8, 6
8, 2
5, 2
5, 2
3, 5
5, 3
4, 1
4, 1
6, 3
13, 6
4, 3
7, 2
5, 2
3, 2
5, 3
3, 3
3, 3
8, 1
9, 1
9, 3
10, 1
3, 2
5, 1
5, 1
3, 1
7, 0
9, 3
5, 2
10, 1
6, 3
3, 1
7, 2
2, 1
3, 2
3, 2
3, 1
2, 1
3, 1
5, 2
3, 2
6, 2
0, 3
4, 1
3, 1
2, 4
2, 1
4, 6
3, 1
2, 2
2, 2
1, 3
1, 3
8, 3
1, 0
5, 1
2, 4
3, 3
3, 0
2, 2
3, 4
4, 2
1, 5
2, 1
4, 0
4, 0
2, 1
2, 1
2, 1
2, 1
0, 0
5, 2
4, 4
4, 1
7, 1
4, 2
5, 1
2, 0
4, 1
7, 1
4, 2
4, 3
3, 2
2, 0
0, 1
6, 2
0, 0
2, 1
3, 0
2, 5
1, 3
3, 2
2, 3
4, 2
3, 1
3, 2
3, 0
1, 2
7, 1
2, 3
4, 6
5, 3
5, 1
7, 4
7, 0
5, 1
5, 4
3, 1
5, 2
4, 1
3, 6
2, 1
6, 3
5, 2
8, 1
8, 1
6, 1
10, 2
8, 0
13, 2
14, 2
6, 2
10, 2
4, 1
6, 2
9, 2
4, 3
4, 2
5, 4
7, 4
8, 3
6, 2
2, 1
3, 2
3, 2
1, 1
4, 1
1, 3
5, 1
3, 4
4, 1
2, 1
2, 0
3, 0
3, 3
1, 2
2, 2
1, 0
2, 2
1, 4
2, 2
1, 3
2, 5
3, 0
1, 1
5, 3
3, 6
3, 1
1, 2
5, 2
1, 1
3, 4
5, 1
2, 2
5, 1
0, 2
2, 5
1, 2
8, 4
6, 3
3, 1
1, 3
3, 4
3, 0
2, 1
3, 0
4, 3
3, 0
2, 0
4, 2
2, 1
2, 5
4, 1
14, 1
6, 1
5, 2
1, 1
2, 1
3, 4
1, 2
4, 2
8, 0
16, 2
8, 1
21, 2
24, 1
11, 1
16, 3
2, 2
9, 5
13, 4
8, 5
2, 1
3, 3
5, 4
2, 1
4, 0
8, 3
7, 5
9, 1
9, 2
7, 2
7, 4
6, 4
2, 2
7, 2
3, 0
7, 0
9, 2
3, 1
5, 2
3, 1
3, 0
3, 1
5, 2
1, 0
2, 1
4, 1
0, 4
3, 2
4, 2
2, 1
3, 1
8, 1
4, 1
5, 0
12, 3
13, 0
3, 3
6, 2
9, 8
9, 1
3, 3
3, 0
3, 2
4, 3
6, 3
8, 4
8, 8
10, 2
4, 3
18, 2
9, 4
6, 1
4, 2
4, 4
7, 2
10, 2
15, 4
6, 2
4, 4
9, 1
3, 1
3, 0
3, 5
3, 0
6, 1
10, 1
8, 2
12, 2
4, 3
7, 1
8, 3
12, 2
13, 0
8, 2
2, 7
9, 7
4, 3
4, 5
4, 1
4, 3
5, 0
4, 3
8, 3
5, 1
4, 1
4, 4
12, 7
10, 4
9, 3
7, 1
3, 4
5, 1
11, 3
10, 1
11, 1
4, 1
4, 0
3, 2
1, 1
13, 2
13, 2
3, 2
2, 1
3, 2
2, 1
5, 0
5, 3
3, 1
3, 1
2, 0
1, 0
3, 2
2, 2
3, 0
2, 0
5, 2
1, 0
4, 1
3, 2
6, 0
5, 1
1, 2
4, 2
7, 1
4, 0
4, 4
5, 1
8, 2
8, 1
3, 0
1, 3
3, 1
6, 0
4, 2
2, 2
4, 1
2, 2
5, 2
1, 4
4, 3
4, 3
1, 2
2, 1
2, 0
2, 2
3, 2
6, 1
1, 0
2, 2
5, 1
1, 1
4, 3
4, 2
1, 1
1, 3
4, 1
2, 1
7, 0
5, 0
4, 3
4, 1
3, 0
6, 2
5, 0
3, 1
9, 1
6, 2
2, 3
5, 0
2, 4
2, 1
1, 4
3, 1
13, 2
15, 3
53, 9
10, 3
4, 2
3, 2
5, 2
5, 1
6, 3
14, 2
12, 3
2, 1
3, 0
5, 5
5, 1
6, 4
9, 2
1, 5
7, 2
3, 2
2, 0
6, 2
2, 0
8, 0
7, 2
3, 0
8, 1
1, 2
2, 2
4, 3
4, 6
11, 11
1, 1
3, 1
2, 3
2, 2
0, 1
5, 3
2, 2
2, 4
3, 2
4, 2
5, 3
9, 3
6, 2
6, 7
45, 15
65, 10
5, 3
4, 3
6, 2
5, 0
6, 0
4, 3
3, 2
3, 3
2, 2
1, 1
5, 1
5, 0
5, 2
2, 3
3, 2
4, 2
8, 3
8, 2
3, 2
10, 1
8, 2
5, 3
6, 4
16, 4
34, 4
14, 2
1, 1
4, 3
4, 0
2, 0
2, 3
6, 2
3, 3
2, 0
1, 3
3, 1
1, 1
4, 5
3, 2
6, 0
4, 0
7, 2
8, 4
5, 2
10, 4
3, 0
8, 4
4, 4
2, 1
2, 2
6, 5
4, 5
5, 4
3, 4
4, 3
4, 2
4, 2
7, 5
2, 2
10, 1
5, 1
5, 5
8, 1
1, 0
7, 4
0, 2
2, 0
2, 3
4, 0
9, 0
4, 3
9, 2
9, 4
6, 5
8, 0
8, 1
7, 2
3, 3
8, 1
1, 2
0, 2
3, 3
4, 2
6, 4
7, 2
7, 3
6, 1
14, 5
16, 4
15, 4
10, 6
14, 1
11, 4
6, 2
9, 0
7, 2
8, 2
2, 2
6, 0
6, 2
3, 6
3, 3
2, 2
6, 5
4, 3
2, 2
4, 4
10, 7
4, 2
4, 4
1, 0
10, 1
5, 3
5, 0
4, 3
4, 3
3, 1
3, 4
4, 3
1, 2
5, 0
7, 3
3, 4
3, 6
5, 3
6, 1
3, 4
9, 2
5, 0
11, 1
3, 1
4, 4
6, 1
3, 4
1, 3
2, 6
3, 6
7, 3
8, 1
4, 0
5, 3
4, 4
5, 2
0, 4
1, 4
3, 5
2, 3
4, 4
2, 4
4, 1
7, 1
1, 3
6, 1
1, 1
1, 1
2, 0
5, 3
3, 2
3, 1
2, 3
7, 0
0, 1
6, 2
5, 1
4, 5
2, 2
2, 1
5, 3
7, 0
5, 0
0, 4
4, 0
1, 0
2, 1
4, 1
8, 3
1, 5
2, 0
2, 2
3, 3
3, 2
0, 1
2, 2
2, 1
5, 4
4, 0
2, 2
0, 2
5, 0
4, 0
1, 3
4, 5
4, 5
2, 3
6, 3
4, 0
3, 2
1, 2
1, 1
2, 0
5, 0
3, 1
3, 2
5, 1
5, 0
2, 3
5, 0
4, 2
6, 1
3, 5
2, 0
1, 2
6, 0
3, 2
0, 2
3, 5
3, 1
3, 1
5, 0
2, 1
1, 3
5, 1
1, 6
3, 0
2, 2
2, 2
2, 0
2, 1
3, 2
3, 1
3, 0
3, 1
4, 1
2, 4
2, 2
1, 0
3, 1
2, 0
4, 2
1, 4
3, 7
17, 4
22, 3
26, 3
5, 0
5, 1
5, 0
1, 1
3, 0
5, 1
2, 3
3, 4
7, 2
3, 4
5, 2
4, 1
3, 3
3, 1
4, 4
6, 4
4, 2
4, 1
8, 4
0, 1
5, 2
2, 0
2, 3
4, 5
6, 6
3, 1
0, 0
1, 1
0, 2
3, 2
1, 3
5, 0
3, 1
3, 0
3, 0
1, 3
4, 3
15, 2
5, 3
1, 1
4, 0
2, 2
4, 1
3, 0
1, 2
2, 3
2, 1
1, 2
1, 2
1, 0
1, 3
3, 1
3, 2
6, 1
3, 1
1, 3
1, 2
1, 2
4, 0
6, 1
9, 1
4, 3
8, 2
4, 3
7, 5
3, 1
3, 4
2, 6
3, 2
2, 2
4, 5
4, 2
5, 4
1, 1
1, 3
3, 3
1, 1
5, 3
3, 1
2, 3
2, 0
3, 2
2, 5
2, 5
0, 1
4, 3
0, 3
3, 4
3, 3
6, 4
3, 2
2, 3
2, 2
3, 2
2, 5
0, 3
2, 0
10, 3
8, 5
9, 2
5, 4
10, 5
3, 1
6, 1
6, 1
4, 4
2, 1
3, 1
6, 5
4, 2
5, 2
2, 2
3, 3
1, 1
4, 3
3, 4
2, 4
3, 1
6, 1
4, 4
5, 0
3, 7
1, 1
5, 1
2, 1
3, 3
4, 1
5, 2
5, 0
2, 0
5, 3
2, 1
3, 3
3, 2
2, 1
4, 0
2, 1
2, 1
2, 4
4, 1
2, 1
6, 1
2, 0
2, 3
6, 0
6, 5
2, 0
1, 2
3, 3
10, 6
9, 2
4, 2
4, 1
6, 3
3, 2
4, 1
4, 2
8, 2
6, 1
6, 0
7, 3
3, 2
10, 3
7, 1
4, 4
8, 0
6, 0
10, 2
7, 1
2, 1
5, 3
5, 3
6, 4
3, 1
4, 2
4, 2
9, 1
7, 2
1, 3
4, 2
5, 1
6, 3
2, 3
6, 2
2, 0
4, 0
2, 3
4, 1
3, 1
4, 2
3, 0
3, 0
2, 1
2, 3
4, 1
3, 0
0, 3
5, 3
3, 1
2, 2
3, 0
2, 3
1, 5
0, 1
2, 3
5, 2
3, 4
5, 3
2, 3
3, 3
2, 3
5, 4
2, 1
5, 1
5, 2
6, 1
3, 2
2, 2
3, 1
3, 1
5, 2
1, 2
3, 1
1, 2
1, 4
2, 2
1, 1
8, 3
2, 2
7, 2
5, 6
8, 1
2, 2
8, 1
3, 5
2, 5
6, 2
1, 4
6, 5
1, 2
3, 0
3, 1
3, 2
1, 0
1, 2
1, 4
1, 8
1, 4
6, 2
4, 5
6, 2
4, 2
3, 2
4, 1
2, 2
6, 1
4, 1
1, 4
4, 2
4, 2
1, 4
4, 2
0, 1
2, 1
1, 1
2, 1
1, 4
4, 1
4, 1
6, 1
4, 3
4, 3
3, 3
1, 2
1, 2
1, 2
2, 3
2, 4
4, 4
3, 6
2, 0
3, 4
4, 4
1, 3
1, 3
0, 1
4, 2
1, 3
3, 0
4, 0
2, 3
3, 0
0, 0
3, 3
4, 1
2, 2
0, 1
1, 2
1, 3
1, 1
4, 0
1, 0
3, 2
1, 1
2, 0
6, 1
3, 1
1, 1
5, 2
1, 5
1, 2
3, 2
1, 1
1, 1
3, 1
0, 4
3, 0
5, 2
4, 2
4, 2
3, 0
4, 3
3, 2
4, 3
5, 3
5, 2
1, 1
4, 0
3, 1
3, 0
4, 5
4, 1
2, 0
5, 0
3, 1
1, 1
3, 0
2, 3
2, 3
1, 2
4, 1
2, 3
2, 1
5, 1
5, 4
3, 2
2, 0
5, 0
6, 3
4, 5
0, 1
0, 3
1, 4
5, 2
1, 5
4, 2
2, 4
2, 2
6, 2
2, 1
5, 1
1, 1
2, 1
4, 3
5, 1
2, 0
8, 3
5, 4
2, 2
3, 2
1, 0
4, 1
5, 0
0, 2
9, 1
2, 2
4, 1
4, 3
2, 3
2, 1
3, 1
3, 3
4, 2
4, 2
3, 3
3, 0
5, 3
2, 1
2, 3
2, 1
2, 1
4, 1
2, 2
1, 3
4, 2
1, 2
5, 0
1, 2
0, 3
3, 4
2, 0
6, 4
4, 1
6, 0
2, 1
5, 2
4, 0
1, 0
4, 1
4, 2
1, 4
5, 0
1, 2
6, 2
0, 1
2, 2
3, 3
4, 2
2, 2
4, 1
5, 0
2, 1
2, 0
4, 2
3, 2
4, 3
2, 0
3, 1
5, 3
3, 2
2, 1
5, 2
2, 1
4, 2
4, 4
3, 1
3, 4
4, 3
2, 3
0, 3
2, 0
9, 0
4, 0
3, 1
1, 2
6, 0
3, 2
5, 2
6, 0
2, 3
2, 0
3, 8
6, 3
6, 3
1, 1
1, 2
4, 2
2, 1
1, 3
4, 1
4, 4
5, 1
3, 1
6, 5
4, 1
1, 1
5, 6
2, 2
1, 2
3, 2
2, 1
3, 3
3, 1
4, 0
7, 0
2, 2
5, 0
4, 0
4, 1
9, 1
24, 7
49, 15
33, 9
52, 17
14, 10
5, 4
2, 4
2, 3
6, 3
5, 1
9, 6
3, 1
8, 4
3, 0
2, 2
7, 1
4, 1
8, 3
13, 4
18, 10
59, 34
27, 8
35, 10
2, 1
4, 3
6, 3
21, 7
20, 8
5, 2
12, 5
14, 7
6, 2
1, 2
6, 2
6, 4
2, 1
3, 3
8, 5
4, 3
14, 5
5, 3
14, 3
28, 11
42, 16
35, 10
15, 1
12, 3
13, 2
7, 1
3, 0
4, 0
3, 1
6, 4
16, 2
3, 2
16, 4
16, 1
17, 5
2, 3
1, 2
2, 3
4, 1
8, 4
4, 4
2, 3
4, 8
5, 4
6, 5
7, 9
8, 4
6, 1
2, 4
4, 4
2, 4
3, 0
2, 2
3, 1
1, 2
2, 4
4, 1
8, 4
3, 2
8, 0
0, 4
3, 2
2, 2
0, 4
2, 1
1, 1
4, 0
3, 3
5, 0
5, 4
4, 2
4, 3
7, 1
8, 5
2, 4
7, 3
2, 4
6, 4
3, 4
4, 4
5, 1
4, 5
3, 3
3, 0
4, 2
0, 1
2, 3
2, 4
3, 2
10, 0
34, 8
10, 1
10, 3
5, 2
9, 3
19, 4
9, 1
3, 3
4, 1
3, 3
7, 0
5, 4
6, 1
2, 5
4, 3
5, 0
11, 6
6, 3
54, 7
2, 2
1, 3
3, 1
1, 2
3, 1
2, 1
1, 3
8, 1
6, 2
3, 1
2, 3
6, 1
4, 4
4, 3
3, 0
9, 2
10, 3
5, 1
5, 3
16, 4
13, 4
8, 2
11, 1
5, 2
14, 1
8, 2
4, 2
3, 2
3, 2
5, 2
4, 2
4, 3
1, 3
2, 1
3, 0
4, 1
5, 1
3, 2
3, 3
3, 1
3, 3
1, 0
2, 2
2, 0
1, 2
9, 3
1, 1
7, 2
3, 2
4, 4
4, 2
0, 1
1, 4
3, 2
3, 3
5, 1
3, 2
4, 2
3, 4
4, 5
2, 1
2, 2
2, 3
4, 4
6, 1
3, 3
2, 1
3, 1
2, 1
6, 4
7, 2
2, 1
4, 4
10, 1
0, 4
5, 3
2, 2
7, 5
5, 5
4, 3
8, 4
5, 8
6, 0
12, 3
10, 3
8, 1
5, 3
8, 2
12, 1
7, 1
4, 2
4, 1
2, 1
3, 3
4, 4
1, 0
8, 3
4, 1
4, 1
3, 4
5, 4
0, 0
4, 2
3, 2
2, 1
5, 0
3, 2
5, 4
4, 1
3, 4
4, 3
5, 3
4, 1
8, 4
6, 1
3, 1
1, 1
2, 0
6, 3
6, 1
1, 5
8, 1
2, 2
5, 2
3, 4
7, 1
1, 3
3, 2
2, 2
3, 3
4, 3
7, 3
6, 3
6, 2
6, 4
11, 1
1, 0
6, 0
5, 1
8, 1
4, 6
3, 1
11, 3
14, 4
6, 2
9, 1
3, 1
8, 2
6, 2
3, 1
4, 4
5, 4
4, 3
4, 4
4, 1
4, 0
2, 3
5, 3
1, 4
6, 1
4, 1
2, 2
4, 0
3, 3
6, 3
3, 5
2, 2
3, 0
7, 4
2, 0
2, 3
4, 3
1, 1
4, 3
5, 4
0, 2
2, 2
4, 1
4, 4
3, 3
5, 1
2, 3
3, 3
2, 3
2, 2
8, 2
4, 3
6, 2
5, 2
5, 2
6, 2
4, 3
6, 0
11, 2
3, 0
6, 2
7, 1
8, 1
2, 2
5, 2
7, 2
5, 2
4, 2
5, 2
2, 1
9, 3
8, 1
3, 4
6, 1
3, 2
4, 2
4, 2
3, 0
1, 3
4, 2
2, 2
6, 4
2, 1
3, 0
1, 3
0, 2
4, 0
4, 3
2, 3
3, 3
2, 3
4, 1
4, 0
5, 2
1, 4
4, 2
3, 1
8, 1
8, 4
1, 3
3, 0
2, 0
4, 3
5, 3
3, 1
4, 2
3, 2
5, 0
7, 4
5, 1
5, 2
6, 3
6, 4
5, 1
4, 2
5, 3
8, 0
4, 4
6, 0
3, 0
7, 1
12, 2
3, 3
4, 2
4, 2
5, 5
6, 1
3, 3
5, 2
6, 1
35, 2
33, 5
24, 3
11, 2
18, 2
8, 2
3, 0
5, 2
3, 1
6, 2
3, 1
4, 4
9, 1
8, 5
10, 8
11, 5
8, 4
6, 3
7, 2
7, 4
9, 4
18, 2
14, 0
6, 1
11, 3
11, 1
8, 0
6, 4
3, 1
11, 4
32, 4
26, 7
38, 13
37, 9
14, 0
12, 4
6, 1
15, 5
10, 1
9, 2
18, 0
13, 2
12, 3
12, 7
9, 2
11, 3
7, 3
15, 3
12, 1
10, 2
16, 2
14, 3
13, 3
13, 5
7, 3
9, 1
6, 5
9, 1
17, 1
10, 0
17, 2
15, 4
11, 4
9, 2
5, 3
21, 0
11, 3
13, 5
19, 1
15, 2
5, 1
3, 3
6, 2
19, 1
3, 1
9, 0
0, 3
6, 2
4, 3
5, 3
4, 1
7, 3
3, 4
6, 2
3, 2
3, 1
3, 3
9, 4
6, 2
3, 0
4, 0
4, 1
4, 0
5, 4
6, 1
7, 2
4, 3
5, 3
5, 0
11, 3
4, 0
3, 1
3, 1
5, 1
1, 4
3, 2
1, 1
5, 0
8, 4
5, 1
2, 3
3, 3
4, 2
0, 1
2, 3
2, 2
2, 1
2, 2
3, 0
0, 0
2, 1
1, 0
0, 1
1, 1
3, 1
1, 1
2, 2
