2, 1
4, 1
2, 1
6, 2
0, 2
2, 1
4, 0
4, 2
0, 2
0, 1
2, 3
3, 0
3, 0
0, 1
1, 1
2, 1
1, 1
3, 0
3, 1
1, 2
1, 3
3, 2
2, 0
2, 1
5, 2
9, 1
6, 1
1, 2
9, 5
3, 2
0, 3
3, 0
6, 1
5, 0
4, 1
9, 0
9, 1
7, 4
4, 1
6, 1
7, 2
4, 0
6, 0
3, 1
5, 1
4, 5
2, 1
2, 1
7, 1
4, 1
11, 2
3, 2
3, 2
3, 1
5, 1
3, 2
8, 1
10, 4
3, 2
3, 1
4, 1
2, 1
1, 0
0, 3
2, 1
3, 3
2, 1
1, 2
0, 1
4, 0
1, 2
0, 1
3, 0
3, 2
1, 1
2, 1
3, 0
3, 2
0, 0
1, 1
1, 1
1, 1
6, 0
3, 0
8, 1
7, 0
3, 2
9, 0
5, 1
4, 0
5, 1
7, 2
4, 0
3, 1
9, 5
8, 2
2, 0
4, 1
0, 3
1, 1
2, 3
4, 0
3, 4
4, 0
3, 2
1, 3
1, 1
1, 4
1, 4
0, 0
0, 0
0, 5
1, 2
0, 0
2, 2
0, 4
6, 24
4, 36
0, 12
1, 0
0, 6
3, 3
1, 2
2, 2
0, 2
2, 4
2, 1
4, 1
2, 2
1, 0
1, 2
4, 2
0, 1
5, 3
1, 1
1, 2
2, 1
1, 3
2, 0
4, 3
1, 1
1, 4
2, 0
0, 1
1, 3
0, 1
0, 1
2, 2
1, 0
1, 1
0, 3
1, 1
0, 1
2, 1
2, 0
4, 2
2, 2
1, 2
3, 0
0, 0
5, 1
4, 1
0, 2
0, 0
0, 2
5, 0
0, 1
2, 0
1, 1
2, 1
2, 1
1, 3
1, 2
3, 3
2, 1
2, 0
4, 3
2, 0
5, 0
3, 2
1, 2
3, 0
4, 1
5, 1
11, 5
2, 2
11, 1
4, 3
8, 0
7, 5
2, 1
3, 0
16, 3
7, 1
2, 3
5, 2
4, 2
4, 2
4, 0
4, 2
3, 2
2, 0
2, 1
1, 0
3, 2
3, 0
0, 0
2, 0
1, 1
4, 1
2, 1
1, 1
1, 2
4, 0
0, 0
0, 1
2, 1
0, 0
1, 0
1, 1
1, 1
3, 1
5, 1
2, 1
3, 2
0, 1
2, 1
3, 0
2, 2
1, 0
0, 1
3, 0
1, 2
1, 0
3, 0
2, 2
1, 2
3, 0
2, 2
3, 4
3, 1
1, 2
4, 1
0, 1
1, 2
0, 1
4, 0
2, 1
1, 0
1, 1
2, 0
1, 0
3, 2
0, 1
1, 0
1, 0
0, 1
3, 0
0, 3
1, 1
0, 0
2, 2
2, 1
1, 0
3, 0
0, 0
0, 2
6, 1
3, 0
2, 0
1, 2
3, 3
2, 0
2, 0
0, 1
0, 2
1, 0
3, 2
3, 4
0, 2
2, 2
1, 0
1, 1
0, 0
0, 2
1, 1
1, 3
1, 1
2, 1
2, 2
4, 4
1, 1
0, 4
1, 2
2, 1
2, 2
2, 3
2, 3
0, 0
1, 3
1, 0
3, 1
4, 0
2, 0
0, 0
1, 3
1, 1
2, 0
1, 1
1, 0
3, 0
3, 2
3, 1
4, 2
0, 0
1, 4
0, 1
3, 1
0, 1
1, 1
1, 0
3, 1
1, 2
2, 3
0, 1
2, 1
0, 2
3, 0
2, 2
1, 6
3, 2
1, 3
2, 2
1, 1
1, 1
2, 1
4, 1
2, 0
2, 0
2, 2
0, 1
2, 1
3, 6
1, 2
1, 0
5, 2
8, 2
2, 2
1, 0
5, 2
3, 0
3, 1
3, 1
5, 1
4, 1
5, 3
2, 2
6, 3
5, 2
20, 2
9, 5
4, 2
8, 1
3, 1
5, 1
3, 3
1, 2
2, 3
3, 2
2, 0
1, 1
1, 2
3, 1
3, 2
4, 4
1, 2
4, 1
3, 2
3, 1
2, 1
1, 2
0, 1
1, 2
1, 1
1, 1
2, 0
0, 1
1, 0
0, 2
0, 3
2, 1
1, 0
5, 2
6, 1
2, 0
2, 1
2, 1
0, 4
1, 1
0, 1
3, 2
1, 0
0, 1
7, 2
1, 1
3, 1
1, 0
3, 0
1, 1
4, 2
1, 0
1, 0
5, 1
0, 4
4, 2
1, 1
1, 1
3, 1
1, 0
1, 1
2, 3
1, 2
1, 2
1, 2
0, 0
4, 2
2, 2
4, 3
2, 1
0, 4
1, 2
1, 0
1, 2
2, 0
3, 2
2, 1
0, 1
1, 2
0, 1
0, 1
2, 0
1, 2
1, 1
2, 1
3, 4
3, 1
0, 2
2, 5
1, 2
1, 0
0, 0
2, 1
1, 0
2, 1
1, 1
0, 0
0, 2
1, 2
0, 0
2, 2
0, 1
4, 2
1, 1
0, 1
2, 0
0, 2
2, 0
3, 2
2, 2
1, 2
1, 4
2, 1
1, 2
0, 1
2, 1
1, 2
2, 3
2, 0
1, 2
3, 2
1, 2
1, 0
2, 2
0, 0
2, 1
2, 1
2, 2
1, 1
3, 0
2, 2
3, 1
3, 1
1, 0
1, 2
